objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,SpType,BV,TEff,FeH
1237660024521162846,39.774673235642,-1.06987384233736,18.34229,17.45049,17.17113,17.08682,17.07416,3388,301,1,585,4109625457665923072,STAR,-0.0001974216,3650,55244,330,K7V,1.363,3900,0.17
1237661355936120930,192.749393337369,46.1630470610507,18.67488,17.68082,17.26598,17.10878,17.04339,3698,301,1,205,3790983960151040000,STAR,-3.786178E-05,3367,54998,287,unknown,0,6000,-1
1237661355936120973,192.750102516205,46.0963493102277,19.01616,18.0566,17.91193,17.91186,17.98189,3698,301,1,205,3790982310883598336,STAR,-0.0001497482,3367,54998,281,unknown,0,7500,-1
1237661361295065216,192.618787604061,47.001884471936,19.32653,18.13961,17.74039,17.60822,17.54442,3699,301,3,56,3790980661616156672,STAR,-0.0001164589,3367,54998,275,G6V,0.603,5474,-0.67
1237661361295065236,192.651719743173,46.8272281354002,19.44623,18.32169,17.86829,17.7302,17.69788,3699,301,3,56,3790980386738249728,STAR,-3.672139E-05,3367,54998,274,G6V,0.603,5474,-0.67
1237661383307559025,141.383997116157,33.7045367752857,17.179,16.26569,15.98473,15.87224,15.85177,3704,301,4,68,11514721971524098048,STAR,-0.0005059712,10227,58224,522,A4p,0.43,5937,-2.03
1237661416064680050,210.938874651262,53.4589035684633,19.31415,18.38103,18.21368,18.18734,18.2006,3712,301,1,190,7911842789587179520,STAR,-0.0002084564,7027,56448,524,M1V,1.474,3705,0.6
1237661433773686953,192.27424076155,46.8018759945838,19.27167,18.20349,17.79101,17.6457,17.57302,3716,301,2,72,3790978462592901120,STAR,0.0001761671,3367,54998,267,G1V,0.561,5659,-0.6
1237661433773686963,192.292839543936,46.7695854830319,19.54639,17.43423,16.57074,16.27399,16.13481,3716,301,2,72,3790979012348715008,STAR,-8.272089E-05,3367,54998,269,K3V,1.038,4528,0.07
1237661433773752341,192.495785835108,46.7249635172985,19.03073,17.56548,17.01149,16.79298,16.66634,3716,301,2,73,3790979287226621952,STAR,-9.300423E-05,3367,54998,270,K0,0.773,5261,-0.03
1237661434310492305,192.200777078088,47.1712565781256,19.51203,18.34467,17.82489,17.6124,17.53405,3716,301,3,71,3790978737470808064,STAR,-0.0001693525,3367,54998,268,G8Vp,0.754,5047,-1.34
1237661434310557759,192.294566846632,47.2065818066757,17.97827,16.7532,16.85002,16.97054,17.06022,3716,301,3,72,3790979562104528896,STAR,5.011714E-05,3367,54998,271,unknown,0,8500,-1.5
1237661434310623252,192.487963863099,47.1070842885229,18.89842,17.14123,16.41564,16.10929,15.94418,3716,301,3,73,3790979836982435840,STAR,0.0001275078,3367,54998,272,K5V,0.983,4576,-0.39
1237661871334621271,200.056092666021,42.7281258906695,18.34083,16.97009,16.40463,16.14927,16.0274,3818,301,1,242,3792154389540610048,STAR,-0.0002556753,3368,54954,449,G5III,0.709,5073,-1.44
1237661967434711059,199.097239189211,41.7090065353373,18.1373,16.95816,16.52851,16.38217,16.32637,3840,301,4,245,3792149441738285056,STAR,-0.0001256476,3368,54954,431,G1V,0.6,5630,-0.45
1237661967434711106,199.055201065365,41.6917717854084,19.03698,17.19298,16.43968,16.14225,15.98378,3840,301,4,245,3792150541249912832,STAR,-0.0002552341,3368,54954,435,K3V,0.95,4775,-0.12
1237661967434842187,199.408444037829,41.6247848242737,19.16879,18.23645,18.01242,17.95912,17.96362,3840,301,4,247,3792150816127819776,STAR,-0.0002007552,3368,54954,436,unknown,0,6500,-2.5
1237661968508649556,199.971687006841,42.4868525304369,19.53911,18.62339,18.30306,18.19719,18.18971,3840,301,6,248,3792153015151075328,STAR,-0.0002682458,3368,54954,444,unknown,0,6000,-2
1237662194531106924,199.153695374915,41.6164064696467,17.75952,16.28831,15.74947,15.58447,15.5039,3893,301,3,245,3792151915639447552,STAR,-1.598485E-05,3368,54954,440,G5,0.717,5426,-0.04
1237662194531237926,199.409435853715,41.4530135101558,19.13967,18.06727,17.6058,17.42601,17.36382,3893,301,3,247,3792151091005726720,STAR,0.0001288567,3368,54954,437,sdG2,0.621,5405,-1.7
1237662195067977761,199.109095871088,41.8396505606363,18.21358,16.69533,16.04972,15.73807,15.57058,3893,301,4,245,3792148891982471168,STAR,-0.0001488561,3368,54954,429,K1V,0.811,5059,-0.16
1237662195068043289,199.344519159295,41.8781156146686,19.03659,17.42181,16.70089,16.4661,16.35511,3893,301,4,246,3792150266372005888,STAR,-0.0001251008,3368,54954,434,K1V,0.811,5059,-0.16
1237662195605110788,199.95897545806,42.2402621995797,18.81612,17.35073,16.77446,16.52405,16.39304,3893,301,5,249,3792155489052237824,STAR,1.775253E-05,3368,54954,453,G8Vp,0.754,5047,-1.34
1237662195605110809,200.043196819017,42.2012125365159,17.50973,16.30522,15.86768,15.68528,15.61674,3893,301,5,249,3792154939296423936,STAR,-0.0005304517,3368,54954,451,G3V,0.613,5324,-0.75
1237662195605110894,200.077573967428,42.1768519641784,19.55727,18.50927,18.15404,17.99554,17.96427,3893,301,5,249,3792156313685958656,STAR,-0.0002777247,3368,54954,456,unknown,0,6000,-1.5
1237662196141850652,199.769739164934,42.7250308480936,18.98142,16.81876,15.97186,15.67335,15.5232,3893,301,6,247,3792154664418516992,STAR,9.641485E-06,3368,54954,450,K3Vvar,1,4727,0.05
1237662225128882185,149.803422242215,34.6198321371572,18.23375,17.36441,17.04235,16.9052,16.86069,3900,301,4,186,6522559818250868736,STAR,-1.607112E-05,5793,56337,806,M1V,1.474,3705,0.6
1237662301364879374,225.360463313923,44.2442149236338,17.5579,15.87382,15.26809,14.7542,14.91182,3918,301,2,191,3816885979311087616,STAR,-8.111369E-05,3390,54945,310,K1V,0.819,5169,-0.17
1237662301364879495,225.429957637415,44.1972005704283,19.53892,18.36806,18.49402,18.57233,18.7147,3918,301,2,191,3816883505409925120,STAR,-0.0004484055,3390,54945,301,unknown,0,9500,-2.5
1237662301364879550,225.44805140019,44.1100765274071,19.31498,18.29856,17.92821,17.75328,17.72316,3918,301,2,191,3816888453212250112,STAR,-0.0005091958,3390,54945,319,unknown,0,6000,-1
1237662301364944970,225.559913091353,44.0338560329157,17.04628,15.95717,15.52626,15.34856,15.31633,3918,301,2,192,3816880481752948736,STAR,0.0001204516,3390,54945,290,G1V,0.6,5630,-0.45
1237662301365010442,225.648422097992,44.0097838688386,18.71211,17.66365,17.23717,17.0799,17.03287,3918,301,2,193,3816879107363414016,STAR,-0.00133039,3390,54945,285,G0V,0.564,5651,-0.32
1237662301365076058,225.956219522223,43.9152030598166,17.89385,16.57838,16.05511,15.79018,15.73131,3918,301,2,194,3816880756630855680,STAR,-5.498039E-05,3390,54945,291,G5III,0.709,5073,-1.44
1237662301365076060,225.979197842338,43.916823372494,18.05024,17.20108,16.87759,16.74727,16.6984,3918,301,2,194,3816881031508762624,STAR,-0.0002805866,3390,54945,292,unknown,0,6000,-2
1237662301365076080,226.068457183461,43.9725421610796,18.95188,17.11311,16.30538,15.9761,15.77169,3918,301,2,194,3816881856142483456,STAR,7.51718E-05,3390,54945,295,K3V,0.95,4775,-0.12
1237662301365076174,225.997459495576,43.9682034267545,19.16315,18.16339,17.87513,17.78134,17.77584,3918,301,2,194,3816882131020390400,STAR,3.68547E-05,3390,54945,296,unknown,0,6000,-1.5
1237657630587879441,135.73748599987,41.6052118697519,19.20481,17.31695,16.17339,15.90816,15.65506,2830,301,6,190,1351173941216962560,STAR,-8.609313E-05,1200,52668,342,K2,1.099,4505,-0.07
1237657630588076091,136.272933801908,41.964804907162,17.07815,16.00131,15.70719,15.61215,15.61094,2830,301,6,193,1351170092926265344,STAR,1.094119E-05,1200,52668,328,0,0.44,6064,-0.33
1237657630588207375,136.788069549317,42.0307088346699,19.16191,19.47401,20.01026,20.32883,20.36155,2830,301,6,195,1351181637798356992,STAR,0.0006310708,1200,52668,370,unknown,0,9500,-0.5
1237657775546957897,145.212171144816,45.4505048286837,18.83916,17.69387,17.41703,17.30844,17.26016,2864,301,4,250,8237134408571967488,STAR,-0.0004611461,7316,56710,184,K7V,1.363,3900,0.17
1237657776078913558,132.348658789663,39.3396959396937,17.87881,16.86946,16.54354,16.42179,16.37807,2864,301,5,175,1348926814344472576,STAR,0.0004041192,1198,52669,359,unknown,0,6000,-1.5
1237657776079044699,132.706465567574,39.5831010335994,18.20012,16.47819,15.90781,15.64871,15.59092,2864,301,5,177,1348921866542147584,STAR,-0.000160108,1198,52669,341,K1V,0.819,5169,-0.17
1237657776080355363,135.824528480829,41.3884078450797,18.37401,17.27528,16.91275,16.77513,16.75071,2864,301,5,197,1351187685112309760,STAR,-0.0001006459,1200,52668,392,F8,0.508,5932,-0.3
1237658204504195111,159.936484045786,47.1145866808794,17.86616,18.09703,18.51719,18.85158,19.16569,2964,301,3,210,7495298855342462976,STAR,5.0745E-05,6657,56366,666,K7V,1.363,3900,0.17
1237658492263333933,143.099770418092,7.10748949435893,18.31957,18.35226,18.70386,18.99693,19.30593,3031,301,3,154,1346627186848720896,STAR,-1.11528E-05,1196,52733,185,unknown,0,9000,-2.5
1237658492796403774,134.376128124386,6.4646437482343,18.47497,17.48782,17.1918,17.07471,17.04518,3031,301,4,96,1341034245086275584,STAR,-7.891955E-05,1191,52674,318,F7V-VI,0.452,5961,-1.16
1237658611977945099,159.577257348835,46.4212564370121,16.86194,15.95491,15.65292,15.5365,15.52865,3059,301,2,38,7495295556807579648,STAR,0.000418431,6657,56366,654,0,1.633,3714,-0.57
1237660412115615912,143.826077081839,7.39569171226486,19.4918,19.62073,19.99191,20.28084,20.76097,3478,301,3,183,1346616466610350080,STAR,-0.0002227821,1196,52733,146,unknown,0,9000,-2.5
1237660583366623345,143.381368965907,6.92985860522922,18.50652,17.21739,17.11115,17.08364,17.07624,3518,301,2,18,1346613717831280640,STAR,0.0006341738,1196,52733,136,unknown,0,6000,-2
1237660961863041040,131.941135567215,30.8580315130076,18.44996,17.59298,17.26351,17.13993,17.08866,3606,301,3,55,5835788356810987520,STAR,3.968472E-05,5183,55976,906,K7V,1.363,3900,0.17
1237661063872708737,134.507525827935,6.98193817723791,17.83128,16.58345,16.49364,16.49417,16.5324,3630,301,1,119,1341041391911856128,STAR,6.449588E-05,1191,52674,344,A2,0.298,7118,-0.15
1237661063873101991,135.305501013536,7.20701239600162,19.55306,18.1546,17.56734,17.3179,17.22092,3630,301,1,125,1341035069719996416,STAR,0.0006170614,1191,52674,321,G8Vp,0.754,5047,-1.34
1237661355934220298,186.429177824328,46.2595108861217,17.81426,16.85097,16.52345,16.42058,16.42072,3698,301,1,176,1543763300993492992,STAR,-0.0001491468,1371,52821,562,unknown,0,6000,-1.5
1237661850403536943,209.398101817337,41.8482442293326,17.51453,16.48161,16.07491,15.88532,15.81627,3813,301,2,347,3805682231238828032,STAR,-0.0001560041,3380,54977,511,sdG2,0.621,5405,-1.7
1237661850403537003,209.340269583045,41.711676112316,19.0858,18.15238,17.88615,17.75497,17.73227,3813,301,2,347,3805683055872548864,STAR,-0.0005501808,3380,54977,514,unknown,0,6000,-1.5
1237661850403537060,209.451316677702,41.6640207165642,19.33601,18.33747,18.00912,17.86511,17.8497,3813,301,2,347,3805691851965571072,STAR,-0.0003552233,3380,54977,546,unknown,0,6000,-1.5
1237661850403602544,209.542640069751,41.6989582578533,19.59053,18.61496,18.37663,18.28176,18.26075,3813,301,2,348,3805695425378361344,STAR,-0.0004491979,3380,54977,559,unknown,0,6500,-2
1237661850940276756,209.118855116278,42.2741426953206,17.84122,16.7667,16.32683,16.15707,16.08424,3813,301,3,345,3805681406605107200,STAR,-9.892139E-05,3380,54977,508,sdG2,0.621,5405,-1.7
1237661850940276804,209.2523841827,42.2528065786008,18.99815,18.06785,17.78777,17.70338,17.63391,3813,301,3,345,3805681131727200256,STAR,-0.0005841014,3380,54977,507,unknown,0,6500,-1.5
1237661850940276854,209.16561043217,42.3452709777769,19.27618,17.73555,17.04785,16.77597,16.61796,3813,301,3,345,3805686904163246080,STAR,-3.922945E-05,3380,54977,528,K1V...,0.863,4801,-1.72
1237661850940342300,209.386187852623,42.2733724825426,18.93459,17.78696,17.81971,17.90527,17.96565,3813,301,3,346,3805689927820222464,STAR,-0.0009666361,3380,54977,539,unknown,0,8500,-1
1237661850940342369,209.33393268878,42.204483306129,19.24712,17.07047,16.1568,15.82998,15.6496,3813,301,3,346,3805682780994641920,STAR,-0.000291622,3380,54977,513,K5V,0.983,4576,-0.39
1237661850940407825,209.503496484206,42.1380243836339,18.92326,17.89606,17.50181,17.34747,17.29873,3813,301,3,347,3805692126843478016,STAR,-7.876756E-07,3380,54977,547,0,0.536,5665,-0.99
1237661850940407861,209.625228101542,42.2037325997753,18.54078,16.77736,16.07312,15.77022,15.61328,3813,301,3,347,3805693501233012736,STAR,-0.0006900684,3380,54977,552,G3IV,0.828,5126,-0.59
1237661850940407926,209.634468161139,42.1036875205519,19.47049,18.58811,18.35889,18.24065,18.23275,3813,301,3,347,3805691302209757184,STAR,-0.0005869353,3380,54977,544,unknown,0,6500,-1.5
1237661850940473383,209.741537821729,42.2223660391517,18.55684,16.40352,15.45237,15.1266,14.92114,3813,301,3,348,3805692676599291904,STAR,-0.0001002163,3380,54977,549,K5IV,1.063,4353,-0.47
1237661850940473475,209.720371170628,42.1564214223609,19.53226,17.00473,15.94059,15.55152,15.34653,3813,301,3,348,3805692951477198848,STAR,-9.914434E-05,3380,54977,550,K5V,1.069,4382,-0.28
1237661850944536598,221.153761044868,38.7682446432115,17.69317,16.64038,16.23195,16.0746,15.99546,3813,301,3,410,3812332901777907712,STAR,-0.0002074226,3386,54952,130,unknown,0,6000,-1
1237661850944667770,221.40777914575,38.619257782337,19.59007,18.45924,17.99374,17.84074,17.80235,3813,301,3,412,3812330427876745216,STAR,-8.889766E-05,3386,54952,121,G1V,0.561,5659,-0.6
1237661851477016826,209.01165223674,42.6495389411137,19.21447,18.26328,17.9716,17.80904,17.84703,3813,301,4,343,3805690202698129408,STAR,-0.0001159557,3380,54977,540,unknown,0,6000,-1.5
1237661851477082152,209.1970275494,42.7239394577648,18.58774,17.54687,17.16385,16.98657,16.93343,3813,301,4,344,3805687728796966912,STAR,-0.0002388808,3380,54977,531,unknown,0,6000,0
1237661851481276547,221.133249784444,39.3228248520876,19.16961,18.20008,17.81364,17.66168,17.66175,3813,301,4,408,3812343347138371584,STAR,-0.0004545316,3386,54952,168,F8V-VI,0.446,5895,-1.05
1237661851481341962,221.183683919205,39.3040685414265,18.07211,17.04595,16.59444,16.39235,16.3023,3813,301,4,409,3812343896894185472,STAR,-0.001247289,3386,54952,170,unknown,0,6000,-1.5
1237661851481342021,221.133284730773,39.2544228218431,19.24725,18.19566,17.82743,17.69844,17.66119,3813,301,4,409,3812345271283720192,STAR,-0.0002280266,3386,54952,175,unknown,0,6000,-1
1237661851481342196,221.30545948769,39.2138188458428,19.46158,17.11124,16.07675,15.72032,15.51594,3813,301,4,409,3812333176655814656,STAR,-0.0002085308,3386,54952,131,K5V,1.069,4382,-0.28
1237661852007137380,187.798040253991,45.6422597318718,19.44863,18.32118,17.82871,17.62169,17.48807,3813,301,5,240,1543781717813258240,STAR,0.0003635669,1371,52821,629,F8V,0.661,5152,-1.42
1237661852018016286,220.985895413667,39.891788109104,18.95958,17.61214,17.06115,16.83848,16.72061,3813,301,5,406,3812344996405813248,STAR,-0.0002868663,3386,54952,174,G1V,0.561,5659,-0.6
1237650795676238036,130.434939172917,-0.370914216525366,18.0888,16.39677,15.79814,15.6019,15.50998,1239,301,3,67,8390246900885116928,STAR,0.0001239005,7452,56745,148,O9.5Vvar,0.18,6537,-2.09
1237650795676238333,130.449287393064,-0.419002785978309,19.51012,18.39731,18.02601,17.90151,17.8607,1239,301,3,67,8390247175763023872,STAR,0.0001378787,7452,56745,149,O9.5Ib...,-0.199,9899,0.09
1237650795676303457,130.513857071663,-0.247992328135646,19.20786,17.52984,16.89931,16.69481,16.59895,1239,301,3,68,8390248550152558592,STAR,0.0001679796,7452,56745,154,O9.5Vvar,0.18,6537,-2.09
1237650795676303487,130.529720145129,-0.388686614614133,19.22461,18.02276,17.61328,17.49719,17.46494,1239,301,3,68,8390249099908372480,STAR,0.0003511968,7452,56745,156,O9.5Ib...,-0.199,9899,0.09
1237650795676303618,130.589224486844,-0.244522804878344,18.32209,16.81156,16.24704,16.05968,15.99013,1239,301,3,68,8390241403326978048,STAR,7.341328E-05,7452,56745,128,O9.5Vvar,0.18,6537,-2.09
1237650795676303715,130.626043031355,-0.259716428976064,18.59004,17.65541,17.35529,17.25859,17.25355,1239,301,3,68,8390241953082791936,STAR,0.0008986437,7452,56745,130,M1V,1.474,3705,0.6
1237650795676303777,130.502689704672,-0.376489075268916,19.58802,17.09679,16.03585,15.68171,15.47592,1239,301,3,68,8390248000396744704,STAR,1.809193E-06,7452,56745,152,O9.5Vvar,0.18,6537,-2.09
1237650795683643399,147.25535124738,-0.319321033029082,16.94885,16.49758,16.64236,16.81161,17.01174,1239,301,3,180,299496549392607232,STAR,-0.0002443073,266,51630,26,A0,0.116,7652,0.06
1237651274025992352,111.58841146826,36.5532074486772,17.71511,18.0626,18.55971,18.89441,19.21366,1350,301,6,33,3316926764801878016,STAR,8.425353E-05,2946,54506,93,F7Vw,0.431,6361,0.15
1237651274026057796,111.56905962296,36.7018499891804,15.48302,14.39632,14.16306,14.09828,14.09551,1350,301,6,34,3316925115534436352,STAR,4.748204E-05,2946,54506,87,F0,0.359,6767,-0.21
1237651274026451280,112.099612914615,37.4624787492985,19.16131,17.18589,16.33288,15.98744,15.7799,1350,301,6,40,3316922641633273856,STAR,-0.0001411554,2946,54506,78,G8III-IV,0.968,4575,-0.54
1237653653449932849,10.3235381662016,16.0365624550857,19.0194,17.98842,17.63558,17.52146,17.46705,1904,301,6,217,12430058808470165504,STAR,-0.0007158998,11040,58456,450,O9.5Ib...,-0.199,9899,0.09
1237654381975503013,131.554648182321,48.5229063462494,19.41798,18.52719,18.2087,18.11862,18.03493,2074,301,3,91,5810969630458796032,STAR,-0.0003587532,5161,55968,728,M1V,1.474,3705,0.6
1237654606399275074,159.632603673844,5.28664714885183,19.39748,18.32884,17.99824,17.87953,17.84481,2126,301,5,270,649791345640105984,STAR,-0.0001087399,577,52367,535,unknown,0,6000,-1
1237654606399275107,159.656967840802,5.26566226852854,18.54641,17.57001,17.28216,17.17738,17.13651,2126,301,5,270,649791895395919872,STAR,6.512555E-05,577,52367,537,unknown,0,6000,-1.5
1237655177079488769,130.259113772823,-1.30132072092977,19.15336,17.51915,16.92644,16.72045,16.62028,2259,301,4,63,8390252398443255808,STAR,4.705636E-05,7452,56745,168,O9.5Vvar,0.18,6537,-2.09
1237655349426257980,233.391544080748,53.018789054717,19.24476,19.1669,19.34295,19.57381,19.70721,2299,301,5,234,7559334413903091712,STAR,-0.0001643238,6714,56447,154,G2V,0.539,5373,-1.08
1237655464854356064,233.248874851669,52.2608840811466,17.63404,16.7276,16.47915,16.39981,16.37533,2326,301,4,247,7559330015856580608,STAR,-0.0003247655,6714,56447,138,M1V,1.474,3705,0.6
1237656567045357909,328.612198901835,-1.15494701287009,19.14074,16.75612,15.73704,15.36528,15.14522,2583,301,1,171,1658453085468518400,STAR,-4.99683E-05,1473,52908,9,K3Vvar,1,4727,0.05
1237656567582097527,328.302575265667,-0.668835853606378,18.09409,16.87042,16.40877,16.23814,16.17594,2583,301,2,169,1658464905218516992,STAR,0.0001071236,1473,52908,52,F9V,0.518,6038,-0.08
1237656567582097538,328.323616738348,-0.818575029329675,17.91968,16.57499,15.92814,15.65453,15.52165,2583,301,2,169,1658462431317354496,STAR,-0.0002324802,1473,52908,43,G5Vp,0.704,5320,-0.76
1237656567582097540,328.329855934073,-0.641745981863758,18.22413,16.87236,16.29272,16.16392,16.07029,2583,301,2,169,1658480573259212800,STAR,-6.965743E-05,1473,52908,109,G0,0.573,5671,-0.18
1237656567582228640,328.573935077254,-0.703380709791331,18.45149,16.47737,15.72156,15.46523,15.34795,2583,301,2,171,1658452260834797568,STAR,-4.81933E-05,1473,52908,6,G8V,0.851,5211,0.36
1237656568119361704,329.208240775811,-0.2514452830442,17.92786,16.17326,15.34407,15.27378,15.00681,2583,301,3,175,1658456384003401728,STAR,-0.0001855313,1473,52908,21,K1V,0.811,5059,-0.16
1237656971300896772,10.316825307095,-0.578556247867518,17.72233,16.52754,16.11532,15.99278,15.93793,2677,301,2,45,1683294352278841344,STAR,-0.0001109622,1495,52944,269,G5,0.58,5625,-0.21
1237656971301552202,11.9253748750891,-0.59719282731511,18.05356,17.08617,16.80787,16.69767,16.66571,2677,301,2,55,1683226457435826176,STAR,-0.0002183181,1495,52944,22,unknown,0,6000,-1.5
1237657189835931665,10.1643192996836,-1.03023555003058,17.376,15.97297,15.51381,15.31846,15.29963,2728,301,1,481,1683300949348608000,STAR,-0.0001056305,1495,52944,293,G8IV-V,0.701,5563,-0.02
1237657189836521710,11.5193195712566,-0.997565278939103,19.56682,17.93152,17.25984,17.01673,16.90347,2728,301,1,490,1683222059389315072,STAR,-0.0001452987,1495,52944,6,K1V,0.819,5169,-0.17
1237657190910525503,12.1960134199842,-0.11369369346327,17.95006,16.95578,16.76216,16.71728,16.72583,2728,301,3,494,1683228381581174784,STAR,-0.0004081353,1495,52944,29,unknown,0,7000,-1
1237657606428885000,135.385558344557,43.9768213606269,17.53909,16.61981,16.38106,16.26678,16.27222,2825,301,1,193,9324883741385185280,STAR,0.0006241492,8282,57041,657,M1V,1.474,3705,0.6
1237657607502888982,135.216380442092,45.0741268915564,18.96928,18.06494,17.82054,17.73021,17.66185,2825,301,3,197,9324885115774720000,STAR,-0.0005656559,8282,57041,662,M1V,1.474,3705,0.6
1237658204492398648,129.00184989468,33.5159570744014,19.12507,18.16166,17.83943,17.72804,17.69941,2964,301,3,30,11522681335006386176,STAR,-0.0001217776,10234,58153,806,F4V,0.439,5952,-1.45
1237658205029531679,129.185544269299,34.2978155966558,18.14762,17.12425,16.80856,16.71704,16.69019,2964,301,4,34,11522697827680802816,STAR,0.0004283487,10234,58153,866,M1V,1.474,3705,0.6
1237658206102683702,127.300067245876,34.0734259055948,18.94701,17.85952,17.58677,17.48501,17.56116,2964,301,6,25,13117927852258646016,STAR,-2.988348E-05,11651,58511,247,0,1.633,3714,-0.57
1237661082125206014,48.2957790782926,40.7879716156711,17.17085,15.98659,15.57878,15.43728,15.37748,3634,301,3,102,2721350165800708096,STAR,-0.0002194149,2417,53766,182,F7IV,0.433,6200,-0.32
1237661120240484863,48.4634316949351,39.899047953876,19.26784,17.88103,17.33565,17.13624,17.05818,3643,301,2,63,2721355663358846976,STAR,-0.0002727975,2417,53766,202,F6IVwvar,0.382,6275,-0.57
1237659326021501012,228.316384619446,51.8787367247902,17.26532,16.31573,16.05873,15.96432,15.94808,3225,301,4,118,7567319066521917440,STAR,-0.0001761633,6721,56398,530,M1V,1.474,3705,0.6
1237659325484957741,228.846144029147,51.1075357307865,18.929,18.79152,19.15511,19.4744,19.73807,3225,301,3,123,7567304772870756352,STAR,4.904494E-05,6721,56398,478,K7V,1.363,3900,0.17
1237659325484957729,228.878592612113,51.1560362367828,18.86041,17.9958,17.71284,17.60543,17.60424,3225,301,3,123,7567305872382384128,STAR,-0.0004895057,6721,56398,482,M1V,1.474,3705,0.6
1237661384383135758,145.429715209274,36.1745450671049,18.00497,17.09182,16.8883,16.82133,16.80074,3704,301,6,96,9978864747830073344,STAR,-0.0001000319,8863,57724,50,K7V,1.363,3900,0.17
1237661417676210197,215.095655656864,53.7119217375703,18.85353,17.94095,17.66727,17.56426,17.52317,3712,301,4,204,7913077266284042240,STAR,-0.0006690853,7028,56449,919,M1V,1.474,3705,0.6
1237648720148168875,159.860041068546,-1.02156610691403,18.95628,17.73277,17.2434,17.04211,16.96518,756,301,1,294,308532340697622528,STAR,-0.0002425783,274,51913,130,G3V,0.613,5324,-0.75
1237648720685170714,160.144209078344,-0.489329777701818,18.73682,17.65075,17.23958,17.07875,17.03255,756,301,2,296,308541686546458624,STAR,0.0001067668,274,51913,164,F9V,0.486,5790,-0.65
1237648720691396718,174.409882223956,-0.45601846864411,18.34218,17.93483,17.90515,17.96661,18.05898,756,301,2,391,4323470854078093312,STAR,1.061103E-05,3840,55574,55,K3III,1.299,4395,-0.01
1237648721753079825,146.785946368616,0.283566402904841,18.261,17.1095,16.60116,16.39906,16.30808,756,301,4,207,299643059317008384,STAR,0.0008870953,266,51630,559,unknown,0,6000,-2
1237649918971543634,28.687263196341,13.083778352818,19.00532,17.50731,16.89925,16.67121,16.60278,1035,301,2,151,3506089498503127040,STAR,-4.280936E-05,3114,54773,135,K0,0.773,5261,-0.03
1237649918971674719,28.9700291629966,13.0133602429836,18.15906,17.09427,16.65553,16.47994,16.41845,1035,301,2,153,3506089223625220096,STAR,-9.923095E-05,3114,54773,134,unknown,0,6000,-1
1237649919508349063,28.4937232654813,13.5980534637943,19.56313,18.08056,17.46371,17.23846,17.12757,1035,301,3,150,3506097469962428416,STAR,-4.541177E-05,3114,54773,164,G0,0.645,5467,-0.4
1237649919508349107,28.5605662555053,13.3916291604269,19.38643,18.01495,17.46894,17.23411,17.12906,1035,301,3,150,3506099668985683968,STAR,-8.157268E-06,3114,54773,172,G0,0.645,5467,-0.4
1237649919508349119,28.5793000816644,13.4644946882032,19.46307,17.93506,17.26649,16.95637,16.75885,1035,301,3,150,3506096645328707584,STAR,-0.0002057692,3114,54773,161,G9V,0.764,5132,-0.61
1237649919508480064,28.7938290726793,13.3941934765168,17.93138,16.22619,15.52693,15.29187,15.14916,1035,301,3,152,3506100218741497856,STAR,0.0002171938,3114,54773,174,K1V,0.811,5059,-0.16
1237649919508611133,29.1133600663672,13.4765873539295,18.89954,17.7242,17.22945,17.01088,16.91164,1035,301,3,154,3506093346793824256,STAR,-0.0005083919,3114,54773,149,unknown,0,6000,-1
1237649919508611163,29.1974264496636,13.5232703904447,16.90347,15.6468,15.1778,15.01651,14.95806,1035,301,3,154,3506094446305452032,STAR,0.0001263502,3114,54773,153,F9V,0.568,5748,-0.42
1237649920045285420,28.6702593586479,13.7907028770377,19.47191,18.44521,18.12184,18.00309,17.97437,1035,301,4,151,3506101043375218688,STAR,-0.0009220305,3114,54773,177,B5,0.326,6162,-2.26
1237650372089872455,173.876963408836,-1.32432626311184,18.81919,18.71445,19.12333,19.40528,19.72721,1140,301,6,140,4323490370409486336,STAR,-0.000148157,3840,55574,126,K3III,1.299,4395,-0.01
1237650797294059539,146.809396958191,0.97598874025084,18.57691,17.09036,16.87376,16.81978,16.76803,1239,301,6,177,299646357851891712,STAR,0.000312962,266,51630,571,unknown,0,7500,-2
1237651752921989167,146.668134458598,1.22217523680595,17.27724,17.16069,17.53521,17.81269,18.04781,1462,301,2,142,299646082973984768,STAR,-3.489032E-05,266,51630,570,A0,0.116,7652,0.06
1237652630716022836,15.9085884629232,-9.30520035135728,18.58114,17.46752,17.66148,17.80972,17.86218,1666,301,5,296,3500540264324374528,STAR,-0.0004437657,3109,54833,427,B9,0.029,8554,0.1
1237652630716022873,15.8549480563643,-9.23942205544788,19.44812,16.48215,15.34775,14.87255,14.58177,1666,301,5,296,3500540814080188416,STAR,-0.0003995828,3109,54833,429,K2,1.372,4286,-0.14
1237652630716088330,15.9522273437019,-9.38354155709295,17.35921,15.99691,15.43786,15.21172,15.09438,1666,301,5,297,3500541088958095360,STAR,-0.0001859547,3109,54833,430,G8Vp,0.754,5047,-1.34
1237652630716088343,15.9726900635181,-9.39158232138199,18.49414,17.22864,16.74349,16.5529,16.45499,1666,301,5,297,3500542463347630080,STAR,-0.0003462918,3109,54833,435,G2V,0.539,5373,-1.08
